1748,138056,1
1749,138057,1
1752,138380,1
1753,138381,1
1762,139472,1
1763,139473,1
1764,139520,1
1765,139521,1
1766,139652,1
1767,139653,1
1768,139712,1
1769,139713,1
1774,140240,1
1775,140241,1
1776,140276,1
1777,140277,1
1778,140360,1
1779,140361,1
1780,140396,1
1781,140397,1
1790,141236,1
1791,141237,1
1792,141680,1
1793,141681,1
1794,141752,1
1795,141753,1
1796,141836,1
1797,141837,1
1798,141896,1
1799,141897,1
1800,141956,1
1801,141957,1
1802,141992,1
1803,141993,1
1804,142520,1
1805,142521,1
1806,142652,1
1807,142653,1
1808,142676,1
1809,142677,1
1810,142772,1
1811,142773,1
1812,142820,1
1813,142821,1
1814,142940,1
1815,142941,1
1818,143420,1
1819,143421,1
1820,143612,1
1821,143613,1
1822,143756,1
1823,143757,1
1826,144200,1
1827,144201,1
1828,144332,1
1829,144333,1
1836,144536,1
1837,144537,1
1838,144932,1
1839,144933,1
1842,145340,1
1843,145341,1
1844,145736,1
1845,145737,1
1846,146072,1
1847,146073,1
1850,146720,1
1851,146721,1
1854,147356,1
1855,147357,1
1856,147692,1
1857,147693,1
1862,148400,1
1863,148401,1
1864,148760,1
1865,148761,1
1866,148820,1
1867,148821,1
1868,149012,1
1869,149013,1
1870,149216,1
1871,149217,1
1872,149432,1
1873,149433,1
1876,149516,1
1877,149517,1
1878,150020,1
1879,150021,1
1882,150416,1
1883,150417,1
1886,150800,1
1887,150801,1
1888,151076,1
1889,151077,1
1890,151232,1
1891,151233,1
1898,152156,1
1899,152157,1
1904,152732,1
1905,152733,1
1906,152840,1
1907,152841,1
1910,153296,1
1911,153297,1
1912,153656,1
1913,153657,1
1916,153920,1
1917,153921,1
1918,154472,1
1919,154473,1
1920,154520,1
1921,154521,1
1928,154976,1
1929,154977,1
1930,155096,1
1931,155097,1
1932,155372,1
1933,155373,1
1934,155420,1
1935,155421,1
1936,156272,1
1937,156273,1
1942,157016,1
1943,157017,1
1944,157076,1
1945,157077,1
1948,157556,1
1949,157557,1
1950,157772,1
1951,157773,1
1952,157952,1
1953,157953,1
1954,158300,1
1955,158301,1
1958,158792,1
1959,158793,1
1960,159116,1
1961,159117,1
1964,159380,1
1965,159381,1
1966,159392,1
1967,159393,1
1968,159620,1
1969,159621,1
1970,159680,1
1971,159681,1
1972,159800,1
1973,159801,1
1974,159992,1
1975,159993,1
1976,160292,1
1977,160293,1
1978,160412,1
1979,160413,1
1980,160460,1
1981,160461,1
1982,160892,1
1983,160893,1
1984,160940,1
1985,160941,1
1986,160976,1
1987,160977,1
1988,161252,1
1989,161253,1
1990,161336,1
1991,161337,1
1992,161360,1
1993,161361,1
1996,161552,1
1997,161553,1
2000,161816,1
2001,161817,1
2010,162560,1
2011,162561,1
2016,163292,1
2017,163293,1
2020,163796,1
2021,163797,1
2022,163856,1
2023,163857,1
2024,163940,1
2025,163941,1
2026,164012,1
2027,164013,1
2028,164072,1
2029,164073,1
2030,164276,1
2031,164277,1
2032,164432,1
2033,164433,1
2036,164936,1
2037,164937,1
2042,165440,1
2043,165441,1
2046,165512,1
2047,165513,1
2050,165776,1
2051,165777,1
2052,166436,1
2053,166437,1
2058,166676,1
2059,166677,1
2060,166796,1
2061,166797,1
2062,167120,1
2063,167121,1
2066,167432,1
2067,167433,1
2068,168116,1
2069,168117,1
2070,168356,1
2071,168357,1
2072,168440,1
2073,168441,1
2080,169040,1
2081,169041,1
2082,169256,1
2083,169257,1
2088,169736,1
2089,169737,1
2090,169952,1
2091,169953,1
2094,170396,1
2095,170397,1
2098,170720,1
2099,170721,1
2100,170852,1
2101,170853,1
2104,171236,1
2105,171237,1
2106,171332,1
2107,171333,1
2108,171632,1
2109,171633,1
2110,171656,1
2111,171657,1
2112,171860,1
2113,171861,1
2114,172052,1
2115,172053,1
2118,172580,1
2119,172581,1
